Ticker,Weight
DOV,0.0
DPZ,0.004898816550944586
DRI,5.566382528452618e-18
DTE,4.357839792414915e-18
DUK,0.0
DVA,0.0
DVN,0.0
DXCM,1.8738036549765634e-18
EA,5.843704069620487e-18
EBAY,2.195078258815883e-18
ECL,7.043766956874378e-18
ED,0.0
EFX,0.0
EG,1.2317152937840778e-17
EIX,4.79140557824175e-18
EL,0.0
ELV,6.113242910580935e-18
EMN,0.0
EMR,0.0
ENPH,0.010355497576505444
EOG,6.7369665385966274e-18
EPAM,0.0
EQIX,0.0
EQR,3.768611099907406e-18
EQT,0.0
ERIE,0.0
ES,0.026137022639477932
ESS,0.0
ETN,4.893689900969563e-18
ETR,0.01308975344658387
EVRG,0.07616474446573923
EW,0.0
EXC,0.0
EXPD,0.0
EXPE,0.0
EXR,0.053062841306088564
F,0.0
FANG,8.722082180790317e-18
FAST,0.0
FCX,9.325411563627759e-18
FDS,0.0
FDX,0.0
FE,5.051299867474044e-18
FFIV,0.0
FI,0.0
FICO,0.0
FIS,7.1115561912729265e-19
FITB,0.0037836257843481312
FMC,5.374007203169706e-19
FRT,0.0
FSLR,0.0
FTNT,0.0
FTV,0.0
GD,4.67101388983363e-18
GDDY,0.0
GE,0.0
GEN,0.0
GILD,0.0
GIS,7.976333579514305e-18
GL,0.0
GLW,5.549947183860013e-19
GM,9.603342728251575e-18
GNRC,0.0
GOOG,2.2068819259702848e-20
GOOGL,9.417399813289087e-19
GPC,0.0
GPN,0.0
GRMN,0.0002394481236879751
GS,4.8526605385156965e-18
GWW,1.3461145257549408e-17
HAL,0.0
HAS,8.730650887718799e-18
HBAN,0.0
HCA,0.0
HD,0.0
HES,5.743174049022759e-18
HIG,8.565169313881196e-19
HII,0.0
HLT,0.0
HOLX,3.666880780286727e-18
HON,0.0
HPE,1.866337090015218e-18
HPQ,0.0
HRL,0.0
HSIC,0.010320680618176233
HST,0.0
HSY,0.06210651973288916
HUBB,0.0
HUM,2.1455147942625856e-18
HWM,0.0
IBM,0.0
ICE,6.358406805719743e-18
IDXX,3.925632450197196e-18
IEX,6.442579006165832e-19
IFF,0.002364013484056063
INCY,2.375653952548572e-18
INTC,8.802527428375291e-18
INTU,0.0
INVH,7.051682963930369e-18
IP,8.412421690068958e-18
IPG,1.5773183111008355e-17
IQV,5.1526829445236736e-18
IR,0.0
IRM,0.0
ISRG,2.1314499495938625e-17
IT,2.0785644502929286e-18
ITW,0.0
IVZ,9.345153249053053e-18
J,0.0
JBHT,0.0
JBL,6.472770455629273e-18
JCI,1.0045278893637073e-17
JKHY,0.0
JNJ,0.015854500628404943
JNPR,4.486013421318895e-18
JPM,2.6750873983164276e-18
K,0.0
KDP,0.0
KEY,8.032734012089917e-18
KEYS,0.0
KHC,0.0068585295198055184
KIM,7.239541986834503e-18
KKR,0.0
KLAC,0.0
KMB,1.7619296690321663e-17
KMI,0.0
KMX,0.0
KO,0.0
KR,0.013905666241517733
L,6.728828750158597e-18
LDOS,3.428654339575111e-18
LEN,8.652124726644574e-18
LH,3.2135716985103853e-18
LHX,3.644612629928928e-18
LII,1.839035769573879e-18
LIN,0.0
LKQ,0.013687360461283483
LLY,0.0
LMT,1.0334509122400516e-18
LNT,0.0
LOW,3.105523638576449e-18
LRCX,5.3867252382127475e-18
LULU,5.121878227584596e-18
LUV,1.1158339116939817e-17
LVS,0.0
LW,0.005880804028017838
LYB,7.426880298061515e-18
LYV,0.0
MA,0.0
MAA,0.0
MAR,1.979777476451356e-18
MAS,0.0
MCD,0.011933718665620327
MCHP,1.0481659746868174e-17
MCK,0.0
MCO,3.645477775103712e-18
MDLZ,1.2331175259814537e-17
MDT,2.9839361781818023e-18
MET,0.0
META,4.47484723721e-18
MGM,5.637020331713169e-19
MHK,0.0
MKC,0.0020809454168762586
MKTX,1.1390266800152421e-17
MLM,0.039097113634471756
MMC,0.0
MMM,0.0
MNST,0.0
MO,4.213645427510714e-18
MOH,2.5826917431391934e-18
MOS,0.0
MPC,1.0500558328823695e-17
MPWR,4.993422922937497e-19
MRK,0.0
MRNA,0.0
MS,1.942034509938718e-17
MSCI,1.0577953046701758e-17
MSFT,0.0
MSI,4.486175748426983e-18
MTB,0.0009957771252305542
MTCH,3.2526586754999955e-19
MTD,0.0
MU,0.0
NCLH,1.0804426850313106e-18
NDAQ,1.187093971173728e-17
NDSN,1.3945062438214629e-18
NEE,0.009839417964379501
NEM,0.08403728022984781
NFLX,9.533310190941424e-18
NI,0.0
NKE,0.0
NOC,4.612507708856195e-18
NOW,7.168362113829695e-18
NRG,9.955037865242093e-18
NSC,0.0
NTAP,5.905870622656588e-18
NTRS,1.1810173196024755e-18
NUE,0.0
NVDA,2.2252089404476525e-17
NVR,0.006064097283692793
NWS,0.0
NWSA,8.768415815436588e-18
NXPI,0.0
O,4.218690657247322e-18
ODFL,0.0
OKE,0.0
OMC,0.0
ON,0.0
ORCL,4.814959382956057e-18
ORLY,0.0031937013663331376
OXY,0.009275997104663874
PANW,0.03284698850656708
PARA,5.1476696561544964e-18
PAYC,2.1844920100313373e-18
PAYX,7.026279624940253e-18
PCAR,0.0
PCG,0.0
PEG,0.0
PEP,4.2523426774585055e-18
PFE,3.54989980935488e-18
PFG,5.5905376513944785e-18
PG,0.0
PGR,6.246343493043988e-19
PH,0.0
PHM,3.564684173717289e-18
PKG,8.834040178888274e-18
PLD,4.148552882870145e-18
PM,9.398909104503209e-20
PNC,0.0
PNR,0.0
PNW,0.0
PODD,0.0
POOL,2.5498580611407734e-18
PPG,2.8966044831159875e-18
PPL,4.2665301866171616e-18
PRU,3.200334410061828e-18
PSA,0.04402751291185576
PSX,7.399421663741681e-19
PTC,0.0
PWR,6.267267382116004e-19
PYPL,0.0
QCOM,0.019886184040718784
RCL,1.632762213014271e-18
REG,8.929708600334247e-18
REGN,0.0
RF,3.0373124676864324e-18
RJF,7.218727239895098e-18
RL,0.0
RMD,5.477480462404442e-18
ROK,0.0
ROL,0.0
ROP,8.978608370391816e-18
ROST,1.80761809687215e-18
RSG,1.3802057951014148e-17
RTX,7.747647966428411e-18
RVTY,7.929633774223051e-18
SBAC,0.0
SBUX,1.458110266229596e-18
SCHW,0.0
SHW,2.8707823186717962e-18
SJM,0.0
SLB,0.0
SMCI,0.001443952958783349
SNA,4.3253650400809305e-18
SNPS,0.0
SO,0.03235694812545317
SPG,0.016186242901589338
SPGI,4.7388349947022856e-18
SRE,0.0
STE,5.16818441323363e-18
STLD,2.9167542653513528e-18
STT,0.013221409279143856
STX,0.0
STZ,6.981508274939014e-18
SWK,2.099884391008243e-17
SWKS,6.192547157416696e-18
SYF,0.0
SYK,4.498887394571312e-18
SYY,0.03992695870776667
T,0.008557984032502713
TAP,1.2797902595000751e-18
TDG,1.8877273951923007e-18
TDY,6.705330701727399e-18
TECH,1.7609606609908015e-17
TEL,0.0
TER,3.1158119035005964e-18
TFC,2.051277625730725e-18
TFX,0.0
TGT,0.013037385915574292
TJX,1.3489940117083607e-18
TMO,2.019415931792168e-18
TMUS,1.1655282692624481e-18
TPL,0.004120579565046016
TPR,3.1504648446302814e-18
TRGP,0.0
TRMB,8.549040323088842e-19
TROW,1.2379702957855247e-17
TRV,0.0
TSCO,4.628208042015063e-18
TSLA,0.0
TSN,0.005253390321981472
TT,5.808637130912591e-19
TTWO,0.0
TXN,0.0
TXT,8.483911928227884e-18
TYL,0.0
UAL,7.296850977302054e-18
UDR,0.0
UHS,3.1059443248901897e-18
ULTA,1.8378744416619482e-18
UNH,0.02426210196793979
UNP,0.0
UPS,6.786943354158402e-18
URI,1.5067120184454894e-18
USB,3.106505625906535e-18
V,2.4208453003417366e-18
VICI,0.016140383436197295
VLO,0.0
VMC,1.3271696834421014e-17
VRSK,6.184105318040039e-18
VRSN,8.957487124389819e-18
VRTX,0.0
VST,2.7730768352991746e-18
VTR,1.410836934371156e-17
VTRS,0.0
VZ,0.013710857424372207
WAB,0.0
WAT,2.9551153915309714e-19
WBA,0.0
WBD,0.00793824764357566
WDAY,1.5822148954812036e-18
WDC,0.0
WEC,0.0065376259746939445
WELL,0.0
WFC,0.018732948082870182
WM,0.0
WMB,0.0
WMT,0.00014529400249662175
WRB,6.545158349302809e-18
WST,0.0
WTW,0.0
WY,2.2951162692065278e-18
WYNN,0.0
XEL,2.2239876193842532e-18
XOM,0.0
XYL,0.0
YUM,1.9599245251347257e-20
ZBH,0.0
ZBRA,5.841425278854998e-18
ZTS,1.0443657650816067e-18
