Ticker,Weight
DOC,2.0470433497235868e-17
DOV,0.0
DOW,1.0361685200134211e-17
DPZ,0.04489332271924005
DRI,6.182735360186318e-18
DTE,0.0
DUK,3.03184132326024e-18
DVA,1.6231548060037988e-18
DVN,2.012472998181013e-19
DXCM,0.0
EA,0.026031926706471992
EBAY,0.0
ECL,7.508627072613985e-18
ED,0.02637469295899207
EFX,0.0
EG,0.0
EIX,0.012058676370981505
EL,0.0
ELV,0.0
EMN,8.425361615920732e-18
EMR,0.0
ENPH,7.772455152206002e-19
EOG,0.0
EPAM,2.486471051737646e-18
EQIX,8.098696741579831e-20
EQR,5.625127253117879e-18
EQT,0.0
ERIE,1.1844068118225863e-17
ES,0.0
ESS,0.0
ETN,0.0
ETR,8.36094271524731e-18
EVRG,1.3205375976787486e-17
EW,0.0
EXC,8.641685267946281e-18
EXPD,0.0
EXPE,0.0
EXR,0.010485957995011463
F,0.0016744589738223203
FANG,0.0
FAST,0.0
FCX,0.0
FDS,0.0
FDX,0.0
FE,1.866521071794985e-18
FFIV,0.0
FI,0.0
FICO,7.514295929009198e-18
FIS,0.0
FITB,0.0
FMC,2.582349107953413e-19
FOX,0.0
FOXA,0.0
FRT,2.4873019939700856e-18
FSLR,0.0
FTNT,2.6417119512244058e-17
FTV,0.0
GD,7.384558422273562e-19
GDDY,2.963220535471491e-18
GE,7.904904252209102e-18
GEN,0.02981688268075199
GILD,1.2179107499558175e-17
GIS,0.0
GL,0.0
GLW,6.5501425706666456e-18
GM,0.0
GNRC,0.00893576929791899
GOOG,0.0
GOOGL,9.464280349669715e-18
GPC,0.0
GPN,6.131128315295863e-18
GRMN,0.0
GS,0.0
GWW,0.0
HAL,1.0135371032933177e-17
HAS,0.008515048836630524
HBAN,0.0
HCA,7.323996600672535e-18
HD,0.023049547786390075
HES,0.0
HIG,1.1339671295085484e-18
HII,0.0
HLT,0.0
HOLX,1.897573006012831e-18
HON,0.0
HPE,2.870503006318905e-18
HPQ,0.0
HRL,0.06742690137235058
HSIC,1.4589515438959088e-18
HST,3.0234595889399716e-18
HSY,9.846050881495808e-18
HUBB,6.814490378592091e-19
HUM,0.015351972814363594
HWM,0.0
IBM,0.00026471299549930165
ICE,1.5947102392158674e-18
IDXX,5.08988513644021e-18
IEX,7.978729923565547e-18
IFF,7.794442191432565e-18
INCY,0.0
INTC,0.0
INTU,0.0
INVH,0.0
IP,0.0
IPG,0.0
IQV,2.860281182258148e-18
IR,1.277917976323539e-18
IRM,2.8886458968992085e-18
ISRG,3.0373767848561433e-17
IT,0.0
ITW,0.0
IVZ,7.025699202384379e-18
J,6.133797153624597e-18
JBHT,0.0
JBL,4.034999938473882e-19
JCI,7.358891711462916e-19
JKHY,0.0
JNJ,4.761243310700042e-18
JNPR,2.231123356096613e-18
JPM,0.03386729976296157
K,0.015931712782864246
KDP,2.973699502618002e-18
KEY,0.0
KEYS,2.7971076014182946e-18
KHC,9.810809714534064e-18
KIM,1.5948632083537869e-18
KKR,0.002608402273364207
KLAC,0.0
KMB,5.4494524233096e-18
KMI,1.8842995091222653e-18
KMX,1.667805076015814e-17
KO,1.0206137101955941e-17
KR,3.310762916897984e-18
L,1.0370950367672711e-17
LDOS,9.214745750987119e-18
LEN,0.0
LH,4.3184503823729744e-19
LHX,6.956221420100252e-18
LII,0.0
LIN,1.3497654435066317e-17
LKQ,6.910204668986388e-19
LLY,4.057086685489004e-18
LMT,0.0034168846127186374
LNT,0.0
LOW,0.0
LRCX,0.0
LULU,2.5552077934200763e-17
LUV,8.72333631935331e-19
LVS,0.0
LW,2.8503373019824285e-19
LYB,0.0
LYV,0.031321649686677215
MA,0.0
MAA,0.0
MAR,0.0
MAS,0.0
MCD,0.0
MCHP,1.5170360043505268e-17
MCK,0.0
MCO,0.0
MDLZ,9.896638404713517e-19
MDT,0.0
MET,0.0
META,0.0
MGM,0.0
MHK,2.438198238275955e-18
MKC,1.7737206111441738e-18
MKTX,7.981649418716327e-18
MLM,0.0
MMC,0.0
MMM,1.4657785024071436e-18
MNST,7.195891895174254e-18
MO,1.3198839666066276e-19
MOH,0.0
MOS,0.0
MPC,3.2515429585959673e-18
MPWR,0.0
MRK,0.053188782899007296
MRNA,0.020153254038418205
MS,1.1713937831914082e-17
MSCI,3.4176122607989095e-18
MSFT,0.0
MSI,1.757706415448047e-18
MTB,4.273681738275881e-18
MTCH,7.709019410388532e-18
MTD,0.0
MU,0.0
NCLH,0.0
NDAQ,0.0
NDSN,4.143339736221548e-18
NEE,0.0
NEM,2.0672422777846886e-19
NFLX,0.015374062214232162
NI,0.0
NKE,0.0
NOC,0.07262799513372875
NOW,2.546847230053438e-18
NRG,7.890050833056293e-18
NSC,4.5062957085735664e-18
NTAP,2.7987496484221803e-19
NTRS,9.86272583752681e-18
NUE,3.2026552527316325e-18
NVDA,5.767027919881644e-19
NVR,0.0
NWS,7.74899767200915e-18
NWSA,8.53788010346558e-18
NXPI,4.542759448823517e-18
O,0.0
ODFL,3.5602618070062006e-18
OKE,2.783163157503253e-18
OMC,6.197268159673949e-19
ON,0.0
ORCL,1.1477538282548274e-17
ORLY,0.0
OTIS,5.008143896095941e-18
OXY,1.2802082678583084e-18
PANW,0.013442656673253294
PARA,7.326063318755905e-19
PAYC,0.0
PAYX,0.0
PCAR,0.0
PCG,3.092847848438059e-18
PEG,0.0
PEP,0.0
PFE,0.06676441205653251
PFG,0.0
PG,0.0
PGR,0.0
PH,0.0
PHM,0.0
PKG,7.897125753547306e-18
PLD,0.0
PLTR,0.0
PM,0.0
PNC,0.0
PNR,7.034619293217056e-18
PNW,1.9085130170651692e-18
PODD,1.3635061286231858e-18
POOL,0.0
PPG,0.0
PPL,1.5746687091094925e-17
PRU,8.74497004868701e-19
PSA,0.05642363245256699
PSX,1.4675767931614185e-18
PTC,0.0
PWR,0.0
PYPL,0.0
QCOM,0.0
RCL,0.00653565102212032
REG,2.2284155607897482e-18
REGN,0.0
RF,0.0
RJF,9.377717428819166e-18
RL,5.5779741744109426e-18
RMD,8.083062373785771e-18
ROK,1.6444521488498001e-18
ROL,0.0
ROP,0.0
ROST,7.327251204711895e-18
RSG,0.0
RTX,0.0
RVTY,0.0
SBAC,5.872449594311544e-18
SBUX,0.0
SCHW,6.7238839794865105e-18
SHW,1.1084411429240786e-17
SJM,0.0
SLB,8.296587849546201e-18
SMCI,4.233973544636616e-18
SNA,2.7547454245020588e-18
SNPS,0.0
SO,0.0
SPG,1.0975702518048372e-18
SPGI,0.0
SRE,1.9056021479737234e-18
STE,0.0
STLD,9.036142167706641e-19
STT,6.8381767758612884e-18
STX,0.00249901758031491
STZ,8.628470337669799e-18
SWK,1.9234562334764047e-18
SWKS,0.0
SYF,0.0
SYK,1.4948044209539225e-18
SYY,5.014520026302666e-18
T,0.0
TAP,0.0
TDG,0.0
TDY,5.248482736872636e-18
TECH,9.560341247631721e-18
TEL,0.0
TER,1.6765998323565644e-18
TFC,0.0
TFX,5.305616757499421e-18
TGT,0.0
TJX,6.241001719385957e-19
TMO,9.222325717974486e-18
TMUS,0.0
TPL,9.534005855410448e-19
TPR,6.060655570052361e-19
TRGP,0.0
TRMB,1.1093026440951954e-17
TROW,1.4887364475805244e-18
TRV,1.3542081781044246e-18
TSCO,0.0
TSLA,0.0
TSN,0.0040313296159982265
TT,6.306400675297437e-19
TTWO,0.0
TXN,0.0
TXT,0.0
TYL,4.762774220170799e-18
UAL,0.0
UBER,2.693026400890329e-18
UDR,0.0
UHS,0.0
ULTA,0.0
UNH,2.624303420768036e-18
UNP,0.0
UPS,2.521214815843868e-19
URI,7.347053456484116e-19
USB,0.0
V,1.063083548247268e-17
VICI,0.0
VLO,0.0
VMC,0.0
VRSK,0.0
VRSN,0.0005684231567188842
VRTX,0.019175230962588777
VST,8.221285511167079e-18
VTR,0.0
VTRS,0.0
VZ,0.04305222014158083
WAB,3.822785614429227e-18
WAT,0.0
WBA,0.0
WBD,3.0305147046299226e-18
WDAY,4.093559406987285e-18
WDC,4.129926831271551e-18
WEC,0.0
WELL,6.9253426471767804e-18
WFC,0.0
WM,0.0
WMB,0.0
WMT,7.915167672863151e-18
WRB,0.0
WST,0.0
WTW,2.4546487857843697e-18
WY,7.212281269308551e-18
WYNN,5.772598798003555e-19
XEL,4.501675094406642e-18
XOM,0.0
XYL,1.9532474967090792e-18
YUM,0.005715811603869863
ZBH,0.0
ZBRA,3.857735052346918e-18
ZTS,1.812275529054283e-18
