Ticker,Weight
DECK,0.028667870935415327
DELL,0.0
DFS,1.3463234263617785e-18
DG,4.508563027068127e-18
DGX,0.0
DHI,3.998716023693823e-18
DHR,0.0
DIS,0.0
DLR,0.0
DLTR,0.0
DOC,0.0
DOV,0.0
DOW,0.0
DPZ,0.0
DRI,0.023659543411116625
DTE,2.938056229229466e-17
DUK,0.0
DVA,0.0
DVN,0.0
DXCM,0.0
EA,0.0
EBAY,0.0
ECL,1.2583126620884571e-18
ED,0.0
EFX,0.0
EG,0.0
EIX,1.3287909252995974e-17
EL,7.879486756127593e-18
ELV,1.1041037388855682e-17
EMN,0.0
EMR,0.0
ENPH,3.701749615517576e-18
EOG,0.0
EPAM,0.0
EQIX,3.0862292484729985e-18
EQR,3.3884560727667247e-18
EQT,1.3225717257719195e-17
ERIE,0.0
ES,0.0
ESS,1.1105599735174042e-17
ETN,2.787448085109646e-17
ETR,3.4655149922741183e-18
EVRG,0.0
EW,0.0
EXC,1.726660325524239e-17
EXPD,0.0
EXPE,0.0
EXR,0.0
F,4.253268463928867e-18
FANG,0.0
FAST,4.0038272667211476e-18
FCX,1.1221176516615925e-17
FDS,0.0
FDX,6.850991153558112e-18
FE,0.0
FFIV,0.0
FI,9.186230612442036e-18
FICO,0.0
FIS,3.7346745830845384e-18
FITB,1.9589888701347577e-17
FMC,9.054441090380691e-18
FOX,1.1404195918091668e-17
FOXA,8.747026325936263e-18
FRT,0.0
FSLR,6.729535902380794e-18
FTNT,0.0
FTV,3.1146025121829243e-19
GD,0.0
GDDY,0.003544342409123168
GE,0.0
GEHC,1.60008563755473e-17
GEN,9.130086094790403e-18
GILD,7.689882475107628e-18
GIS,0.03899520231039398
GL,0.0
GLW,0.0
GM,6.451491134664752e-19
GNRC,7.77197316405871e-18
GOOG,0.0
GOOGL,0.008751543248559219
GPC,6.599896395635435e-20
GPN,0.0
GRMN,1.3639884557992777e-18
GS,8.659714059139749e-18
GWW,0.0
HAL,0.0
HAS,7.003967185952662e-18
HBAN,2.425526417359213e-17
HCA,0.0
HD,0.0
HES,4.153293144755304e-20
HIG,7.563288939052665e-19
HII,0.0
HLT,0.0
HOLX,0.0
HON,0.0
HPE,3.802311014522194e-18
HPQ,0.0
HRL,0.0
HSIC,8.309966319631873e-18
HST,0.0
HSY,0.018242879365905136
HUBB,0.0
HUM,0.0
HWM,7.716914775389212e-18
IBM,0.05627650330740329
ICE,2.1259588777397547e-18
IDXX,1.4042213135282295e-17
IEX,0.0
IFF,0.0
INCY,0.005410227138328354
INTC,2.7150308254388583e-18
INTU,0.0
INVH,1.805226618075393e-17
IP,8.993307147363144e-18
IPG,2.090553684439625e-18
IQV,6.475255103568361e-18
IR,0.0
IRM,1.1571961158451432e-17
ISRG,7.347592147581343e-18
IT,4.604385033000352e-18
ITW,2.924098624656749e-18
IVZ,0.0
J,0.0
JBHT,1.220548750679245e-17
JBL,0.0024525154027746155
JCI,9.928237614436343e-18
JKHY,8.945319329804355e-19
JNJ,0.017970104260907737
JNPR,0.01530833718031089
JPM,5.19033819213306e-18
K,0.0
KDP,0.0
KEY,0.0
KEYS,0.0
KHC,0.0
KIM,4.0397214782347996e-18
KKR,1.2597218080855419e-18
KLAC,2.8053014675227387e-18
KMB,0.015233439416542817
KMI,8.460681222414382e-20
KMX,2.299224337171825e-18
KO,0.0
KR,0.05050804013434325
L,0.0
LDOS,9.988605246609422e-19
LEN,0.0
LH,1.03490888570474e-18
LHX,0.0
LII,0.0
LIN,0.0
LKQ,0.0
LLY,0.017554819804933793
LMT,0.037335103823338614
LNT,2.5596070359431463e-18
LOW,7.356230003204604e-18
LRCX,0.0
LULU,1.9167929867529967e-17
LUV,5.182863715940697e-18
LVS,0.0
LW,0.0
LYB,4.190747398153388e-18
LYV,8.927115924429637e-18
MA,2.9703965229387e-18
MAA,1.2035988440575234e-17
MAR,0.0
MAS,5.410015296000024e-18
MCD,0.0
MCHP,3.0366941043582127e-18
MCK,0.01815955430941176
MCO,0.0
MDLZ,0.0
MDT,0.0
MET,1.158688846083282e-18
META,0.0
MGM,2.135943865624115e-18
MHK,0.0
MKC,0.0
MKTX,0.0
MLM,0.0
MMC,0.0
MMM,1.6325253854715427e-17
MNST,0.0
MO,0.019169396901218407
MOH,4.865138938984525e-18
MOS,1.4588714425757108e-17
MPC,0.0
MPWR,0.0
MRK,0.0
MRNA,0.002784824075335836
MS,3.4519950812223336e-20
MSCI,2.2817149300406275e-18
MSFT,3.095294792452811e-05
MSI,0.0
MTB,3.066183601156288e-17
MTCH,7.934219052256356e-18
MTD,2.0123930307342147e-18
MU,0.00511415601989298
NCLH,0.0
NDAQ,0.0
NDSN,0.0
NEE,5.345869396403575e-18
NEM,0.011564587547566622
NFLX,0.0
NI,0.0
NKE,0.0
NOC,0.0
NOW,0.0
NRG,0.0
NSC,0.0
NTAP,0.0
NTRS,9.180761168270026e-18
NUE,1.2408985916437172e-17
NVDA,0.009192624324307175
NVR,9.403207923592851e-19
NWS,0.0
NWSA,5.546619891989505e-18
NXPI,0.0
O,1.2037221959659095e-18
ODFL,9.302613381514263e-18
OKE,1.5134761485429205e-18
OMC,0.023279734007505402
ON,0.0
ORCL,0.0
ORLY,0.0
OTIS,1.8690819334882257e-18
OXY,9.070731655585161e-18
PANW,3.998858809854274e-18
PARA,0.0
PAYC,0.0
PAYX,0.0
PCAR,0.0
PCG,3.942775541775099e-20
PEG,4.112495146410708e-18
PEP,0.0
PFE,0.010995157859552558
PFG,4.124259978406066e-18
PG,0.0
PGR,0.0
PH,0.0
PHM,1.343063250322437e-18
PKG,0.0
PLD,4.065244400915485e-18
PLTR,4.31600785235196e-18
PM,1.5413750689605848e-18
PNC,0.0
PNR,0.0
PNW,0.0
PODD,0.0
POOL,0.0
PPG,1.2867954752793016e-18
PPL,3.3451298166149752e-19
PRU,0.0
PSA,0.0
PSX,0.017698520785884787
PTC,0.0
PWR,4.7490818923166584e-18
PYPL,0.0
QCOM,1.3023734659325549e-17
RCL,0.0
REG,0.0
REGN,0.0
RF,2.5047963165741772e-18
RJF,0.0
RL,3.0954880497849585e-18
RMD,8.575383383862883e-18
ROK,0.0
ROL,7.997011418636225e-18
ROP,0.0
ROST,1.3426851153048204e-18
RSG,0.030731429882880773
RTX,2.246283376795661e-18
RVTY,0.01261340763127281
SBAC,0.0
SBUX,1.0651464346353591e-17
SCHW,9.298792665826032e-18
SHW,3.0109193964165258e-18
SJM,0.0
SLB,4.590768161244483e-18
SMCI,0.003246086115151016
SNA,0.0
SNPS,0.012915386764945084
SO,6.172405099416522e-19
SPG,9.561051399873292e-18
SPGI,1.9971717055874076e-18
SRE,3.8104635366898845e-18
STE,0.0
STLD,9.637560082210957e-18
STT,0.0
STX,3.2917195754074186e-18
STZ,0.0
SWK,4.7915135617142995e-18
SWKS,8.118713153345882e-18
SYF,0.0
SYK,3.051647969034794e-18
SYY,8.456824658851673e-18
T,0.0024031104953972154
TAP,0.0
TDG,8.861429553624063e-18
TDY,3.692294311496421e-19
TECH,2.7748235565925433e-18
TEL,0.0
TER,0.0
TFC,0.0
TFX,1.4453332688178856e-17
TGT,0.0
TJX,1.6375949350410251e-18
TMO,0.0
TMUS,0.014465324482662738
TPL,0.0
TPR,0.0
TRGP,4.807038064568507e-18
TRMB,0.0
TROW,0.0
TRV,3.8067474964027656e-19
TSCO,2.5742895561767456e-18
TSLA,3.963312996350232e-18
TSN,0.01261190521816013
TT,5.085517830993464e-18
TTWO,5.797625216116555e-18
TXN,0.0
TXT,0.0
TYL,2.137568368711671e-18
UAL,7.69231166537125e-18
UBER,0.0
UDR,3.048876401929124e-19
UHS,0.0
ULTA,0.009179053646420982
UNH,0.006347207321509154
UNP,2.229256605563173e-18
UPS,0.0
URI,0.0
USB,0.0
V,0.0
VICI,4.898079736359e-18
VLO,2.3468010123884727e-18
VMC,0.0
VRSK,1.46165034408309e-18
VRSN,0.0
VRTX,0.0
VST,0.0
VTR,2.8297460272923405e-18
VTRS,0.0
VZ,0.0405024615964532
WAB,9.724558795900096e-18
WAT,2.028025660279238e-18
WBA,0.0
WBD,2.2176057956201326e-17
WDAY,0.0
WDC,4.698633560452184e-18
WEC,0.0
WELL,1.1638739063018558e-17
WFC,0.0
WM,0.0
WMB,0.0
WMT,0.03552677468497817
WRB,3.907212449706546e-18
WST,0.014269661593629218
WTW,7.334103399943067e-18
WY,2.512042681838931e-18
WYNN,0.0
XEL,0.0
XOM,5.1048755068929334e-18
XYL,6.933038967465397e-18
YUM,3.9399012615920644e-19
ZBH,0.0
ZBRA,0.0
ZTS,4.754977340469044e-18
